datetime,co2_corrected_avg,temp,node_id,co2_ref,tenth_percentile_ref,tenth_percentile,m,b,offset_Tcorrected,offset_fit,co2_corrected_avg_T_drift_applied
2022-09-25 02:00:00-07:00,478.1101888899098,15.607832166666665,276,487.8485878389614,439.4962618037771,425.7036732436437,0.03347761346004372,-10.134143105914918,-14.815646012624939,-9.9326087619176,487.01974019933584
2022-09-25 03:00:00-07:00,483.9683976261007,15.496815666666668,276,486.19554583870115,439.1234709192365,427.74077288898366,0.035477734450205904,-10.170088096624305,-12.398478606848926,-9.9315178240376,492.8841348735422
2022-09-25 04:00:00-07:00,478.3018264599111,15.367744833333333,276,483.30830840560725,439.1234709192365,426.93711601535335,0.03742312196734173,-10.200667935490435,-13.193675184614222,-9.9304268861576,487.2249330653376
2022-09-25 05:00:00-07:00,481.82164510521596,15.239122166666665,276,483.8379894957389,439.11225490043523,427.62403257753715,0.039554381758346,-10.237051216000207,-12.487111684057027,-9.9293359482776,490.7520916923346
2022-09-25 06:00:00-07:00,498.2225836031791,16.165960333333334,276,495.89655418471136,439.65413423254256,426.7600284108239,0.04115429770659623,-10.26150884008452,-13.95374729012326,-9.9282450103976,507.09118714517206
2022-09-25 07:00:00-07:00,516.5404230510553,15.918982166666664,276,501.1325593872178,439.16075000769064,425.8011356922816,0.04037196865709322,-10.242030663076424,-14.4030669337983,-9.927154072517599,525.4241245051837
2022-09-25 08:00:00-07:00,512.9069114750856,18.9132215,276,504.5095433076431,441.63324995273433,427.90148682652455,0.040131201818318266,-10.232831984784069,-14.971481236936427,-9.9260631346376,521.5932564989967
2022-09-25 09:00:00-07:00,480.8432037624297,22.7369595,276,480.8432037624297,441.1028306880372,432.0896237462018,0.03945852283230407,-10.217987857572712,-10.503562272100396,-9.924972196757599,489.2778206289223
2022-09-25 10:00:00-07:00,450.82883552412886,24.264328166666665,276,452.2340836518761,437.77130063029296,434.21206218247545,0.03878801723440466,-10.20998189876579,-5.149709276535475,-9.9238812588776,459.1622459542885
2022-09-25 11:00:00-07:00,444.44981925438736,27.25485683333333,276,444.44981925438736,435.43851181215433,426.436823861588,0.03795025261515746,-10.196440173521122,-10.788181045967633,-9.9227903209976,452.5861164799837
2022-09-25 12:00:00-07:00,437.39165545408247,28.63468366666667,276,437.6668516667471,432.2588156253685,423.2601885904635,0.03725683945088561,-10.183700338746307,-10.875564601384383,-9.9216993831176,445.4364172707207
2022-09-25 13:00:00-07:00,435.435331683759,29.870424067796606,276,436.00521929124733,431.0679402017656,420.2211865883943,0.03667769265500928,-10.17041364901878,-12.804691117139896,-9.9206084452376,443.398002625228
2022-09-25 14:00:00-07:00,433.76882148576635,28.148908166666665,276,433.76882148576635,432.2942820165166,425.1552612866165,0.03631160321945816,-10.159073499463812,-8.984116831132667,-9.9195175073576,441.8432428918914
2022-09-25 15:00:00-07:00,432.2588156253685,28.210137166666666,276,432.2588156253685,433.55967229168573,425.40260445215426,0.03579325475649221,-10.14342506305493,-10.006177360698928,-9.9184265694776,440.3281326736787
2022-09-25 16:00:00-07:00,435.43851181215433,26.29037516666667,276,435.43851181215433,435.43851181215433,426.90353677035534,0.03549557563012237,-10.136608018254774,-10.25824858522543,-9.9173356315976,443.6325739003255
2022-09-25 17:00:00-07:00,434.08687995063764,27.3303625,276,434.08687995063764,434.7096534308183,425.4304104802913,0.03534625061042844,-10.131896773412304,-11.070685268482976,-9.9162446937176,442.2116823263993
2022-09-25 18:00:00-07:00,435.92100186407964,26.80477566666667,276,435.92100186407964,435.30674403000233,425.82634173739166,0.03522690772949781,-10.122783639560259,-11.237393604108377,-9.9151537558376,444.07916430841954
2022-09-25 19:00:00-07:00,438.40201334257597,25.48555516666667,276,438.40201334257597,437.41017005935134,434.31832999238793,0.03469933008376945,-10.100385807409799,-4.762359512952003,-9.9140628179576,446.64555671454497
2022-09-25 20:00:00-07:00,440.79655414978936,24.843839166666665,276,440.79655414978936,437.8160644718126,436.9375466996271,0.03455616400542997,-10.093172086351654,-2.5069742122951766,-9.912971880077599,449.08106958975725
2022-09-25 21:00:00-07:00,446.52925832949984,24.6097355,276,446.52925832949984,437.8160644718126,436.5316972545709,0.03481708752872205,-10.086406784722094,-2.8974787011600824,-9.9118809421976,454.8280277877791
2022-09-25 22:00:00-07:00,448.09241785476263,23.98893416666667,276,448.22905480559405,438.4256145808203,431.7480311757517,0.03582038241993021,-10.099080234172005,-8.25000279134008,-9.9107900043176,456.4307884728088
2022-09-25 23:00:00-07:00,448.97970120769327,23.087035,276,450.6831025324554,437.49843867666914,430.12829183505414,0.0373045290035862,-10.12211177887842,-8.883448814654344,-9.9096990664376,457.37609830109153
2022-09-26 00:00:00-07:00,447.13351348604584,22.7067625,276,454.0493299799125,438.12630802546505,430.4572622699311,0.03920758529272286,-10.153999035289102,-9.157421741994995,-9.9086081285576,455.5537456281424
2022-09-26 01:00:00-07:00,443.52912188964876,22.94173133333333,276,449.1948061132584,438.12630802546505,430.4572622699311,0.04007844196748167,-10.168285115304737,-9.172823407868748,-9.9075171906776,451.93286142799155
2022-09-26 02:00:00-07:00,444.01259581591034,21.848191,276,446.5320508238363,441.38147070319496,432.96078626655424,0.04154830415798593,-10.192025530437512,-9.852783038632708,-9.9064262527976,452.48692346671595
2022-09-26 03:00:00-07:00,446.36733054138847,21.289479166666666,276,451.1375004755894,440.9966192887158,432.5213425809511,0.04145161940293644,-10.188241810055743,-9.870753035837822,-9.9053353149176,454.8771895282329
2022-09-26 04:00:00-07:00,451.9167474823903,20.874446833333334,276,455.83238088162466,440.42052128697935,431.5798283360589,0.04333007567222912,-10.220139755309543,-10.208964865394876,-9.9042443770376,460.45271994495346
2022-09-26 05:00:00-07:00,458.6583940564946,20.4876405,276,459.4125568270333,440.1295811847086,431.08541448735116,0.04334815270111017,-10.218089945172881,-10.387084347526525,-9.903153439157599,467.2186298454832
2022-09-26 06:00:00-07:00,467.1271134273159,20.466148333333333,276,460.8070693019189,440.4587182016051,431.45477146411906,0.04566938917627533,-10.256507734284039,-10.345455625628176,-9.9020625012776,475.6876670404514
2022-09-26 07:00:00-07:00,469.73844613548783,21.085077833333333,276,464.3204446599317,441.25717417600447,432.99325164218624,0.046632556811682546,-10.26809177150186,-9.646000825243334,-9.900971563397599,478.25733940746034
2022-09-26 08:00:00-07:00,461.9420544050585,21.31715283333333,276,460.0716978144546,442.26490636654665,433.06195152652714,0.0467226764855683,-10.265652726758344,-10.600245113208075,-9.8998806255176,470.44464475738755
2022-09-26 09:00:00-07:00,460.01451685010767,23.66365966666667,276,458.80920552862915,437.59945717772985,435.2707767659017,0.04655176865856209,-10.254250000522973,-3.8797788037566647,-9.8987896876376,468.36220814581674
2022-09-26 10:00:00-07:00,455.5902700651484,26.722598666666666,276,455.5902700651484,433.76882148576635,426.0686884182885,0.04606248473186108,-10.235246219325202,-9.451737865885491,-9.8976987497576,463.7363640164983
2022-09-26 11:00:00-07:00,454.47312597253836,29.53661266666667,276,454.47312597253836,431.08347917231754,424.5208871442156,0.04566372410862036,-10.220218379276671,-8.498648963319738,-9.8966078118776,462.43367684919815
2022-09-26 12:00:00-07:00,452.64034968885284,32.538213666666664,276,450.99307053055117,430.86627722926266,424.75801611606875,0.04504509811887045,-10.202048054390787,-8.24106608104455,-9.8955168739976,460.4030615949998
2022-09-26 13:00:00-07:00,451.46900263948737,33.66619779661018,276,449.9192668320745,432.03018457728524,424.7339435601639,0.04412800650742941,-10.175481620427181,-9.502982746855935,-9.8944259361176,459.1566868458704
2022-09-26 14:00:00-07:00,451.85486657747873,33.02909066666667,276,450.5079893329833,430.87744556463014,423.2610050223093,0.04283307685146015,-10.139869878321326,-9.781421366994152,-9.8933349982376,459.58322075104303
2022-09-26 15:00:00-07:00,451.9304910739286,32.524423999999996,276,451.9304910739286,430.8175982568267,423.04104402578514,0.04115095118990053,-10.094709675047646,-9.908455318000904,-9.8922440603576,459.69083404732686
2022-09-26 16:00:00-07:00,452.9392047441549,31.71313333333333,276,452.9392047441549,430.6641888110155,424.6985536266336,0.040735526274698404,-10.084512291422355,-8.044358036605786,-9.8911531224776,460.7516350144086
